Gene ID	Gene name	ADPSBQ_Pval	ADPSBQ_logFC	ADPSBQ_qvalue	ADPVSC_Pval	ADPVSC_logFC	ADPVSC_qvalue	ADRNLG_Pval	ADRNLG_logFC	ADRNLG_qvalue	ARTAORT_Pval	ARTAORT_logFC	ARTAORT_qvalue	ARTCRN_Pval	ARTCRN_logFC	ARTCRN_qvalue	ARTTBL_Pval	ARTTBL_logFC	ARTTBL_qvalue	BRNCTXA_Pval	BRNCTXA_logFC	BRNCTXA_qvalue	CLNSGM_Pval	CLNSGM_logFC	CLNSGM_qvalue	CLNTRN_Pval	CLNTRN_logFC	CLNTRN_qvalue	ESPGEJ_Pval	ESPGEJ_logFC	ESPGEJ_qvalue	ESPMCS_Pval	ESPMCS_logFC	ESPMCS_qvalue	ESPMSL_Pval	ESPMSL_logFC	ESPMSL_qvalue	FIBRBLS_Pval	FIBRBLS_logFC	FIBRBLS_qvalue	HRTAA_Pval	HRTAA_logFC	HRTAA_qvalue	HRTLV_Pval	HRTLV_logFC	HRTLV_qvalue	LCL_Pval	LCL_logFC	LCL_qvalue	LIVER_Pval	LIVER_logFC	LIVER_qvalue	LUNG_Pval	LUNG_logFC	LUNG_qvalue	MSCLSK_Pval	MSCLSK_logFC	MSCLSK_qvalue	NERVET_Pval	NERVET_logFC	NERVET_qvalue	PNCREAS_Pval	PNCREAS_logFC	PNCREAS_qvalue	PTTARY_Pval	PTTARY_logFC	PTTARY_qvalue	SKINNS_Pval	SKINNS_logFC	SKINNS_qvalue	SKINS_Pval	SKINS_logFC	SKINS_qvalue	SMINTI_Pval	SMINTI_logFC	SMINTI_qvalue	SPLEEN_Pval	SPLEEN_logFC	SPLEEN_qvalue	STMACH_Pval	STMACH_logFC	STMACH_qvalue	THYROID_Pval	THYROID_logFC	THYROID_qvalue	WHLBLD_Pval	WHLBLD_logFC	WHLBLD_qvalue	category	region
ENSG00000205081.4	CXorf30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.25E-02	-0.35805863	1.69E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.86E-01	0.051691285	7.04E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65E-01	0.118564051	4.69E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.74E-02	-0.210320816	1.88E-01	NA	NA	NA	Variable	nonPAR
ENSG00000205542.6	TMSB4X	1.92E-03	-0.078207647	7.69E-03	1.89E-01	-0.048984427	3.22E-01	3.74E-01	-0.041202485	7.01E-01	9.77E-01	0.000733444	6.34E-01	2.43E-01	-0.051198069	4.65E-01	9.27E-01	0.002592654	6.58E-01	8.35E-01	0.009183025	5.97E-01	9.60E-02	0.076792597	9.26E-01	5.50E-01	0.026854549	8.67E-01	7.81E-01	0.01423348	8.19E-01	1.33E-01	-0.037284504	3.95E-01	4.75E-01	-0.021532266	7.13E-01	3.91E-01	-0.027801746	3.68E-01	9.38E-01	-0.002731694	6.56E-01	7.01E-01	0.011527442	4.38E-01	8.42E-01	0.009407037	8.76E-01	4.59E-01	-0.053651607	6.79E-01	8.98E-02	0.040957572	4.49E-01	5.26E-01	0.015003649	3.57E-01	5.36E-01	-0.014370058	5.90E-01	5.12E-01	0.026828679	5.89E-01	1.85E-01	-0.07463878	4.10E-01	2.24E-01	-0.049771459	3.38E-01	8.55E-02	-0.043329029	1.25E-01	9.98E-01	0.000196345	8.84E-01	3.08E-01	-0.03281104	3.82E-01	1.00E-01	0.071801784	3.52E-01	9.44E-01	-0.00163785	6.35E-01	2.20E-02	0.055785032	1.29E-01	Unknown	nonPAR
ENSG00000205642.5	VCX3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000205662.2	RP11-706O15.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44E-02	0.979473162	2.09E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.04E-01	-0.155828281	8.74E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73E-01	0.474208117	3.73E-01	1.19E-01	0.567300323	1.56E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10E-01	0.089921573	6.02E-01	NA	NA	NA	Unknown	nonPAR
ENSG00000205663.5	RP11-706O15.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08E-01	0.663471246	7.05E-01	NA	NA	NA	1.24E-03	1.157124328	5.32E-02	NA	NA	NA	3.47E-03	0.949475754	1.97E-02	NA	NA	NA	NA	NA	NA	3.64E-01	0.558489078	7.97E-01	5.63E-01	-0.364484143	7.12E-01	1.86E-01	0.443668828	5.51E-01	NA	NA	NA	NA	NA	NA	9.44E-01	0.032735619	7.26E-01	7.48E-01	-0.230585844	6.74E-01	3.00E-01	0.391243688	3.91E-01	2.00E-03	0.95369341	8.99E-03	4.68E-01	0.479414207	7.89E-01	9.24E-01	0.045807231	6.14E-01	2.22E-01	0.497881652	4.76E-01	6.72E-01	0.134124206	5.57E-01	NA	NA	NA	Unknown	nonPAR
ENSG00000205664.6	RP11-706O15.1	2.74E-04	0.171936586	1.70E-03	2.69E-02	0.145032921	1.24E-01	1.56E-01	0.169094891	5.79E-01	6.11E-04	0.24424896	1.08E-02	1.63E-01	0.136389218	4.01E-01	2.00E-02	0.192010051	9.78E-02	1.73E-06	0.420035433	6.06E-04	2.39E-03	0.264851947	3.78E-01	4.91E-22	0.646600009	5.04E-19	3.21E-02	0.226877576	4.14E-01	1.62E-56	0.6827991	1.88E-53	1.78E-03	0.243024014	9.95E-02	1.02E-19	0.506555067	3.14E-17	2.03E-03	0.219201311	3.76E-02	7.09E-06	0.317770476	1.48E-04	1.16E-20	0.700782647	1.22E-17	9.71E-03	0.1883441	1.93E-01	5.07E-19	0.381347784	3.18E-16	9.23E-03	0.178586123	2.10E-02	3.46E-06	0.26030818	3.15E-04	6.96E-07	0.25380412	1.99E-04	9.51E-02	0.163974938	3.12E-01	8.45E-30	0.60798262	8.65E-27	8.07E-48	0.593005163	5.65E-45	1.36E-12	0.67051237	1.70E-09	2.26E-14	0.487850248	1.43E-11	2.51E-08	0.353054904	1.11E-05	3.59E-28	0.440686701	1.96E-25	8.15E-46	0.682270248	1.08E-42	Escape	nonPAR
ENSG00000205667.2	ARSH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.81E-01	0.192132951	4.38E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Escape	nonPAR
ENSG00000205755.6	CRLF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	PAR
ENSG00000205775.8	GAGE2E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000205777.13	GAGE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000206062.4	RP13-212L9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000212663.2	RP1-122K4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000212747.3	FAM127C	4.07E-01	-0.020867638	3.25E-01	3.49E-01	0.033960799	4.25E-01	5.11E-01	-0.022537538	7.48E-01	2.90E-01	-0.029203554	3.85E-01	2.04E-01	-0.051319738	4.35E-01	3.34E-02	-0.044918725	1.33E-01	3.65E-01	-0.043060061	4.22E-01	9.33E-01	-0.00372132	9.99E-01	5.55E-02	0.078516529	6.38E-01	2.43E-01	0.043334051	6.55E-01	2.58E-02	-0.061173332	2.14E-01	6.14E-01	0.013998455	7.49E-01	1.51E-01	-0.039148927	2.14E-01	2.08E-01	-0.046655206	3.62E-01	4.39E-01	0.029279651	3.41E-01	9.93E-02	-0.449607613	6.42E-01	4.63E-02	-0.225848277	3.48E-01	5.45E-01	-0.016401898	7.22E-01	4.53E-04	0.126327512	2.00E-03	1.91E-01	-0.026450763	3.96E-01	6.53E-01	0.020327569	6.44E-01	3.50E-01	0.050306686	5.20E-01	7.52E-01	-0.010276982	5.90E-01	7.51E-01	0.007061928	4.63E-01	1.92E-01	-0.091436084	6.92E-01	1.02E-01	0.072261652	2.27E-01	8.13E-03	0.104673016	1.23E-01	2.83E-01	-0.026534058	3.82E-01	5.58E-01	-0.054160324	5.80E-01	Unknown	nonPAR
ENSG00000213397.6	HAUS7	4.56E-01	0.04693718	3.47E-01	2.59E-01	0.102876107	3.71E-01	NA	NA	NA	5.84E-01	0.038277127	5.24E-01	2.91E-01	-0.09677824	5.00E-01	9.22E-01	-0.004874995	6.57E-01	4.78E-01	-0.073295151	4.76E-01	2.79E-01	-0.126219012	9.72E-01	8.51E-01	0.023719601	9.01E-01	9.19E-01	0.013138341	8.40E-01	NA	NA	NA	3.69E-01	0.090910288	6.70E-01	9.62E-01	0.002887753	5.76E-01	7.80E-01	-0.026330325	6.18E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55E-01	0.099390228	5.27E-01	NA	NA	NA	1.09E-01	0.090516689	3.16E-01	NA	NA	NA	NA	NA	NA	1.37E-02	0.253017046	7.34E-02	8.59E-02	0.113597054	1.26E-01	1.78E-01	0.234188203	6.82E-01	4.57E-01	0.098242067	4.59E-01	NA	NA	NA	1.90E-01	-0.09008768	3.15E-01	NA	NA	NA	Inactive	nonPAR
ENSG00000213401.4	MAGEA12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Escape	nonPAR
ENSG00000213468.3	RP11-453F18__B.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.00E-01	0.055418988	8.74E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.65E-01	-0.020028294	6.64E-01	4.99E-01	0.057801339	5.84E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.85E-01	-0.048253916	5.46E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	Variable	nonPAR
ENSG00000214107.3	MAGEB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000214717.5	ZBED1	7.40E-29	-0.280845402	2.41E-26	3.13E-17	-0.290036487	2.24E-14	8.06E-01	-0.018284917	8.12E-01	5.50E-08	-0.150708997	6.15E-06	2.75E-11	-0.321352756	2.04E-08	7.88E-40	-0.381685428	5.94E-37	1.11E-11	-0.404981472	9.85E-09	5.38E-09	-0.237266299	3.68E-06	6.71E-08	-0.161696567	2.92E-05	4.48E-07	-0.225735229	2.08E-04	8.63E-21	-0.21962971	5.01E-18	1.27E-11	-0.201305613	5.74E-09	9.59E-07	-0.10606966	4.04E-05	2.26E-22	-0.449194714	2.23E-19	1.05E-25	-0.368001602	7.01E-23	8.26E-04	-0.152087653	1.58E-01	3.39E-02	-0.15732436	3.20E-01	1.83E-20	-0.24315725	1.20E-17	2.77E-59	-0.71490838	2.76E-56	5.65E-47	-0.359779033	3.72E-44	1.62E-05	-0.15625048	2.16E-03	7.20E-10	-0.371530339	7.06E-07	2.83E-20	-0.323095516	1.61E-17	2.59E-28	-0.262319853	9.07E-26	3.20E-04	-0.17726478	8.81E-02	3.36E-09	-0.219961759	1.33E-06	6.12E-06	-0.160793506	1.37E-03	1.73E-25	-0.222768523	8.95E-23	2.32E-11	-0.203298965	8.30E-09	Escape	PAR
ENSG00000214827.5	MTCP1	NA	NA	NA	NA	NA	NA	2.90E-01	-0.076844219	6.71E-01	7.31E-01	0.024554942	5.71E-01	2.66E-01	-0.103179361	4.80E-01	4.89E-01	-0.03901351	5.13E-01	NA	NA	NA	3.08E-01	-0.089242566	9.72E-01	9.67E-01	-0.002891521	9.10E-01	1.26E-01	0.120067723	5.70E-01	NA	NA	NA	2.01E-03	-0.199068752	1.08E-01	NA	NA	NA	1.84E-01	-0.12277755	3.44E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.97E-01	-0.028942628	6.88E-01	NA	NA	NA	NA	NA	NA	5.54E-01	-0.058253513	8.12E-01	NA	NA	NA	6.82E-01	0.03151816	6.92E-01	3.36E-03	0.149677289	3.52E-02	NA	NA	NA	Inactive	nonPAR
ENSG00000214915.3	XX-FW80269A6.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215029.4	TCP11X2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215046.4	TCP11X1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215113.5	CXorf49B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215115.5	CXorf49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215162.1	LINC00269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.83E-01	0.005940265	7.29E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215269.5	GAGE12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215274.5	GAGE10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.98E-01	-0.112371745	5.46E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000215301.5	DDX3X	2.01E-55	0.362344883	2.05E-52	3.15E-26	0.365541101	3.51E-23	1.36E-37	0.54293469	3.41E-34	5.31E-43	0.483084353	5.54E-40	7.12E-19	0.400505386	6.59E-16	1.94E-73	0.467593533	3.16E-70	6.09E-11	0.286834591	4.59E-08	3.52E-26	0.463704106	8.84E-23	2.09E-25	0.334689854	2.51E-22	1.46E-24	0.460792026	2.28E-21	3.88E-18	0.232877524	1.88E-15	3.41E-54	0.507391338	5.95E-51	2.35E-61	0.368788876	1.88E-58	1.02E-20	0.374111509	9.11E-18	2.22E-24	0.372232185	1.36E-21	3.70E-33	0.566546133	8.63E-30	4.54E-16	0.379634538	7.37E-13	5.04E-47	0.432190404	8.29E-44	9.69E-47	0.339115458	6.75E-44	4.04E-74	0.467444078	6.46E-71	1.46E-35	0.489727603	2.57E-32	1.26E-24	0.628006871	4.93E-21	3.18E-20	0.366491132	1.71E-17	1.02E-45	0.357302889	6.57E-43	2.88E-09	0.358473836	2.14E-06	1.31E-21	0.435122393	1.38E-18	3.87E-25	0.450810552	4.19E-22	1.84E-70	0.424586713	2.72E-67	5.37E-24	0.24376369	3.33E-21	Escape	nonPAR
ENSG00000216649.3	GAGE12E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000221867.4	MAGEA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000221870.2	TMEM257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.28E-01	-0.013794969	5.95E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.29E-01	-0.042194248	5.88E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.72E-01	-0.094427065	4.65E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000221994.6	ZNF630	5.76E-03	-0.13406729	1.76E-02	3.24E-01	-0.059386883	4.10E-01	1.75E-02	0.148668083	3.12E-01	8.92E-01	-0.005932555	6.14E-01	3.93E-01	-0.05517857	5.57E-01	2.19E-01	0.047247648	3.54E-01	6.89E-01	0.024164142	5.56E-01	9.46E-02	-0.102642791	9.26E-01	4.05E-01	-0.052025305	8.46E-01	2.07E-01	-0.087058938	6.35E-01	9.87E-02	-0.069419114	3.51E-01	4.67E-01	0.030760357	7.12E-01	6.38E-01	0.028889698	4.79E-01	4.92E-01	-0.04342722	5.17E-01	4.97E-03	-0.154807189	1.90E-02	9.66E-01	-0.003526574	8.87E-01	2.39E-01	0.12557961	5.67E-01	8.72E-01	-0.008107964	7.94E-01	6.04E-01	-0.032034923	3.87E-01	8.29E-01	-0.009688316	6.79E-01	6.12E-01	-0.029617316	6.31E-01	6.43E-01	-0.042882679	6.42E-01	4.21E-02	-0.113359927	1.38E-01	3.06E-01	-0.047263934	2.81E-01	2.72E-01	-0.089656271	7.24E-01	1.30E-02	-0.166914758	8.26E-02	1.62E-01	-0.092146318	4.21E-01	2.88E-01	-0.036615334	3.85E-01	5.69E-01	-0.034460022	5.84E-01	Inactive	nonPAR
ENSG00000223438.1	RP1-171K16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000223486.1	AC092198.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unknown	nonPAR
ENSG00000223511.1	RP13-297E16.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.65E-01	0.196604092	7.98E-01	NA	NA	NA	5.27E-01	-0.108566304	7.17E-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.06E-01	0.304484691	7.38E-01	7.78E-01	-0.07223125	5.75E-01	NA	NA	NA	NA	NA	NA	9.73E-03	-0.312443541	8.43E-02	Unknown	PAR
